id,item_count,total_item_price,total_payment_value,total_freight_value,review_score,order_purchase_month,order_purchase_day,order_purchase_dayofweek,order_purchase_hour,order_purchase_time_day,until_shipped_waiting_hours,until_delivered_waiting_hours,total_package_volume,total_package_weight_g,delivery_efficiency,total_delivered_waiting_day,is_shipping_delayed,is_delivered_delayed,geo_distance,customer_state_region_type,seller_state_region_type,review_type,logistics_delay_hours,RFM_type,seller_level,product_type4,product_category6,package_kmeans,price_kmeans
46541,1,2,1,0,4,9,2,6,13,1,1,0,0,0,0,0,0,0,0,3,3,1,0,1,1,4,1,0,3
38848,1,1,0,0,5,8,20,1,19,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,6,0,3
31256,1,1,0,0,5,11,4,6,12,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
35169,1,0,0,0,5,4,16,1,22,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,6,0,3
36247,1,0,0,0,3,12,5,2,23,0,1,1,0,1,1,1,0,0,0,3,3,0,1,1,1,3,5,0,3
37175,1,0,0,0,5,3,25,0,23,0,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,3,5,0,3
97235,1,1,0,0,5,7,31,2,17,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
17427,1,0,0,0,5,6,4,1,15,1,1,1,1,0,1,1,0,0,0,3,3,1,1,2,1,3,4,0,3
34688,1,0,0,0,4,6,10,0,22,0,1,1,2,0,1,1,0,0,0,3,3,1,1,2,0,3,6,0,3
88244,1,2,2,0,5,5,28,0,18,1,1,1,1,1,1,1,0,0,0,3,3,1,1,3,0,3,2,0,0
44797,1,0,0,0,5,8,1,3,16,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
34370,1,0,0,0,5,8,20,1,22,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
83915,1,0,0,0,5,8,8,3,19,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
18727,1,1,1,0,5,9,18,1,12,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
64071,1,2,2,0,2,6,6,3,17,1,1,1,1,0,1,1,0,0,0,3,3,0,1,4,0,3,4,0,3
90866,1,0,0,0,5,11,27,1,23,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,0,1,3,0,3
72666,1,0,0,0,5,8,1,3,12,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
59797,1,0,0,0,3,3,15,4,11,1,1,1,0,0,1,1,0,0,0,3,3,0,1,2,1,4,1,0,3
76288,1,1,1,0,5,2,25,0,15,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,1,3,1,0,3
72700,1,1,1,0,5,6,19,2,21,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
73789,1,0,0,0,5,7,18,2,21,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,0,3,5,0,3
60506,1,1,1,0,5,6,27,2,21,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
17037,1,1,1,0,5,6,12,2,19,1,1,1,0,0,1,1,0,0,0,2,2,1,1,2,0,3,5,0,3
38643,1,1,1,0,4,5,21,0,7,0,1,1,1,1,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
37503,1,2,2,0,5,7,23,1,11,1,1,1,1,1,1,1,0,0,0,3,3,1,1,4,0,3,5,0,3
68002,1,1,0,0,5,4,8,0,13,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,1,3,5,0,3
54989,1,1,0,0,5,10,24,2,9,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
61474,1,1,1,0,5,5,30,3,22,0,1,1,1,0,1,1,0,0,0,2,2,1,1,2,0,3,5,0,3
53067,1,2,1,0,4,5,16,3,15,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
25925,1,1,1,0,5,6,12,2,11,1,1,1,1,0,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
32221,1,1,1,0,4,8,16,4,20,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,1,4,1,0,3
98611,1,1,1,0,5,12,27,3,13,1,1,1,0,1,1,1,0,0,0,3,3,1,1,1,0,2,6,0,3
82613,1,0,0,0,5,7,2,1,9,0,1,1,0,0,1,1,0,0,0,3,3,1,1,2,1,4,1,0,3
34415,1,1,1,0,5,1,22,1,20,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
55517,1,0,0,0,5,2,20,2,12,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
79931,1,1,1,0,3,5,5,6,19,1,1,1,2,1,1,1,0,0,0,3,3,0,1,2,1,1,6,0,3
83855,1,1,1,0,5,7,25,3,18,1,1,1,1,0,1,1,0,0,0,3,3,1,1,2,1,3,5,0,3
72160,1,0,0,0,4,4,19,4,6,0,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
63242,1,2,1,0,5,2,25,0,12,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,0,2,2,0,3
91783,1,2,2,0,5,8,12,0,17,1,1,1,1,1,1,1,0,0,1,3,3,1,1,2,0,3,5,0,3
93494,1,1,1,0,0,1,6,6,0,0,1,1,1,1,1,1,0,0,0,3,3,0,1,2,1,3,5,0,3
86396,1,2,2,0,5,12,5,2,21,1,1,1,0,0,1,1,0,0,0,3,3,1,1,3,0,3,4,0,0
33277,1,1,1,0,4,7,29,0,20,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,0,1,6,0,3
47138,1,1,1,0,5,6,10,0,12,1,1,1,1,0,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
36604,1,1,0,0,5,10,16,1,18,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
78793,1,1,1,0,4,4,3,2,22,0,1,1,1,0,1,1,0,0,0,3,3,1,1,2,1,3,5,0,3
68543,1,1,0,0,5,8,8,2,17,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
75111,1,0,0,0,5,8,2,4,18,1,1,1,0,0,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
65838,1,0,0,0,2,3,25,0,18,1,1,1,2,1,1,1,0,0,0,3,3,0,1,2,1,3,4,2,3
65307,1,0,0,0,5,2,19,1,13,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
38995,1,0,0,0,3,7,29,0,23,0,1,1,2,1,1,1,0,0,0,3,3,0,1,2,0,3,4,0,3
30834,1,1,0,0,5,8,8,2,23,0,1,1,0,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
13484,1,2,2,0,5,11,5,0,22,0,1,1,1,0,1,1,0,0,0,3,3,1,1,3,1,3,5,0,3
23810,1,1,1,0,5,8,1,2,13,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
93536,1,2,2,0,3,1,7,0,17,1,1,1,0,1,1,1,0,0,0,3,3,0,1,4,0,4,1,0,0
20208,1,1,1,0,5,8,12,6,22,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,5,0,3
66586,1,0,0,0,4,10,3,2,21,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,2,0,3
86414,1,0,0,0,3,5,14,1,13,1,1,1,2,2,1,1,0,0,1,3,3,0,1,2,1,3,4,2,3
15980,1,1,1,0,5,4,2,1,1,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,1,3,0,3
65875,1,0,0,0,5,11,25,6,22,0,1,1,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,3
23502,1,1,1,0,5,2,28,3,21,1,1,1,0,0,1,1,0,0,1,3,3,1,1,2,1,4,1,0,3
52737,1,1,1,0,3,7,27,5,20,1,1,1,2,1,0,1,1,1,0,3,3,0,0,2,0,3,4,0,3
22284,1,0,0,0,5,8,9,4,13,1,1,1,2,1,1,1,0,0,0,3,3,1,1,2,0,1,5,0,3
70161,1,1,0,0,5,8,3,5,22,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
40833,1,0,0,0,4,2,21,3,7,0,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
67203,1,2,1,0,5,5,4,5,18,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
56303,1,1,1,0,5,4,7,6,12,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
79465,1,1,1,0,3,9,1,5,16,1,1,1,1,1,1,1,0,0,0,3,3,0,1,1,0,1,6,0,3
17497,1,1,1,0,5,4,26,4,13,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
42326,1,1,1,0,1,11,17,5,13,1,1,1,0,0,1,1,0,0,0,3,3,0,1,1,1,4,1,0,3
39025,1,0,0,0,4,6,28,4,22,0,1,1,0,0,1,1,0,0,0,3,3,1,1,2,1,3,4,0,3
54152,1,0,0,0,5,10,28,6,18,1,1,1,1,1,1,1,0,0,0,3,3,1,1,1,1,1,2,0,3
50783,1,1,1,0,5,10,14,6,9,0,1,1,0,1,1,1,0,0,0,3,3,1,1,1,0,3,2,0,3
57483,1,1,1,0,5,10,13,5,15,1,1,1,1,1,1,1,0,0,0,2,2,1,1,1,0,2,6,0,3
19564,1,1,1,0,4,6,9,6,5,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
56760,1,1,1,0,5,8,25,6,14,1,1,1,1,1,1,1,1,0,1,3,3,1,1,2,0,3,5,0,3
19654,1,0,0,0,5,4,7,6,12,1,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,1,2,2,3
51896,1,0,0,0,4,4,16,1,8,0,1,1,0,1,1,1,0,0,1,3,3,1,1,2,0,3,5,0,3
19767,1,2,1,0,5,6,30,6,9,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,6,0,3
31570,1,1,1,0,3,6,1,5,16,1,1,1,0,0,1,1,0,0,0,3,3,0,1,2,1,4,1,0,3
65616,1,1,1,0,4,2,2,5,15,1,1,1,1,1,1,1,0,0,1,3,3,1,1,2,0,1,3,0,3
73673,1,0,0,0,4,2,25,0,19,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
19746,1,1,0,0,5,6,4,0,12,1,1,1,1,1,1,1,0,0,0,3,3,1,1,1,0,3,5,0,3
31541,1,2,2,0,5,5,11,5,13,1,1,1,0,2,1,1,0,0,0,2,2,1,1,4,1,3,1,0,0
30142,1,1,0,0,5,10,14,6,2,0,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
61634,1,2,2,0,5,4,28,6,11,1,1,1,1,0,1,1,0,0,0,3,3,1,1,4,1,3,5,0,0
46122,1,0,0,0,4,6,5,1,21,1,1,1,1,1,1,1,1,0,0,3,3,1,1,1,1,3,4,0,3
71828,1,1,1,1,1,6,17,0,12,1,1,0,1,2,0,0,0,0,0,3,3,0,0,2,1,3,4,0,3
52219,1,2,2,0,1,4,9,1,21,1,1,0,1,2,0,0,0,0,0,3,3,0,0,4,0,2,2,0,0
20555,1,1,1,0,5,7,30,1,19,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,1,1,5,0,3
19633,1,0,0,0,4,8,14,2,23,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
47548,2,0,1,2,5,6,13,2,15,1,1,0,2,1,0,0,0,0,2,1,3,1,0,1,1,3,4,2,3
35178,1,0,0,1,1,4,7,6,20,1,1,0,2,1,0,0,0,0,2,3,3,0,0,2,1,3,4,2,3
94966,1,2,2,2,1,1,8,0,19,1,1,0,2,2,0,0,0,0,1,2,3,0,0,1,1,3,4,2,3
37949,1,1,0,0,1,9,29,5,22,0,1,0,1,0,0,0,0,0,0,2,3,0,0,1,1,3,1,0,3
54539,1,2,2,0,2,2,28,3,21,1,1,0,0,0,0,0,0,0,1,3,3,0,0,4,1,4,1,0,0
40206,1,2,2,2,1,4,24,2,18,1,1,0,1,1,0,0,0,0,1,2,2,0,0,4,0,3,4,0,3
69985,1,1,1,0,1,11,25,6,18,1,1,0,1,1,0,0,0,0,1,2,2,0,0,1,1,3,5,0,3
14637,1,0,0,2,3,7,14,6,14,1,1,0,1,2,0,0,0,0,0,3,2,0,0,2,0,3,5,0,3
39123,1,0,0,1,1,7,29,0,13,1,1,0,1,1,0,0,0,0,2,1,3,0,0,2,0,3,4,0,3
22065,1,2,2,2,1,3,7,3,10,1,1,0,0,0,0,0,0,0,1,2,3,0,0,4,1,4,1,0,0
53998,1,2,2,2,1,2,6,2,13,1,1,0,1,1,0,0,1,0,2,4,3,0,0,4,0,3,2,0,0
81806,1,2,2,2,2,7,11,2,23,0,1,0,2,2,0,0,0,0,1,3,2,0,0,3,0,1,4,2,2
38497,1,2,2,1,1,2,15,4,19,1,1,0,2,2,0,0,1,0,1,2,3,0,0,4,1,3,4,2,3
19647,1,1,1,1,0,12,3,0,20,1,1,0,1,1,0,0,0,0,1,2,3,0,0,1,0,3,4,0,3
45804,1,2,2,2,1,12,4,1,17,1,1,0,1,2,0,0,0,0,1,2,2,0,0,3,1,3,2,0,3
28118,1,2,2,1,1,3,10,6,1,0,1,0,1,2,0,0,0,0,1,3,3,0,0,4,0,2,6,0,0
58538,1,2,2,2,1,2,15,4,15,1,1,0,2,2,0,0,1,0,0,3,3,0,0,4,1,3,4,2,0
75466,1,2,2,1,5,11,14,2,6,0,1,0,1,1,0,0,0,0,1,2,3,1,0,3,0,3,5,0,3
39026,1,2,2,2,2,3,9,5,19,1,1,0,2,2,0,0,0,0,0,2,3,0,0,4,0,1,6,0,0
21302,1,2,2,2,1,7,28,6,13,1,1,0,2,2,0,0,0,0,2,3,3,0,0,4,0,2,4,1,0
23043,1,1,1,1,2,4,26,4,14,1,1,0,1,1,0,0,0,0,0,3,2,0,0,2,0,3,6,0,3
50527,1,0,1,2,1,2,25,0,12,1,1,0,1,1,0,0,0,0,2,4,3,0,0,2,0,3,5,0,3
60232,1,2,2,2,5,5,6,6,19,1,1,0,2,2,0,0,0,0,2,3,3,1,0,3,0,2,2,2,1
96692,1,1,1,2,3,1,5,5,21,1,1,0,2,2,0,0,0,0,2,1,3,0,0,2,1,3,4,2,3
49628,1,2,2,2,1,3,31,6,16,1,1,0,0,1,0,0,0,0,2,2,3,0,0,4,1,4,1,0,2
28754,1,1,1,0,1,2,28,3,12,1,1,0,2,2,0,0,0,0,0,3,3,0,0,2,1,3,4,2,3
30481,1,1,1,2,0,7,2,0,13,1,1,0,2,2,0,0,0,0,2,2,3,0,0,1,1,3,5,2,3
21705,1,2,2,2,1,2,7,3,1,0,1,0,1,2,0,0,0,0,2,1,3,0,0,4,1,4,1,0,0
88479,1,2,2,1,1,5,2,3,19,1,1,0,0,1,0,0,0,0,2,1,3,0,0,4,0,3,5,0,0
70833,1,1,1,1,1,5,12,5,21,1,1,0,2,2,0,0,0,0,1,2,3,0,0,1,1,1,4,2,3
60416,1,1,0,0,3,11,15,3,14,1,1,0,1,0,0,0,0,0,0,3,3,0,0,1,1,3,5,0,3
67992,1,2,2,1,2,5,12,5,10,1,1,0,1,2,0,0,0,0,2,4,3,0,0,3,1,4,1,0,0
59809,1,1,1,1,0,5,12,5,13,1,1,0,1,0,0,0,0,0,2,2,3,0,0,1,1,3,5,0,3
25207,1,1,1,1,4,10,25,3,21,1,1,0,2,1,0,0,0,0,2,2,3,1,0,1,0,3,4,0,3
58145,1,1,1,1,1,1,24,3,14,1,1,0,1,1,0,0,0,0,2,1,3,0,0,2,1,3,1,0,3
83070,1,1,1,0,1,6,6,2,22,0,1,0,2,1,0,0,0,0,1,3,3,0,0,1,1,3,4,2,3
35059,2,1,1,2,1,6,30,6,18,1,1,0,1,2,0,0,0,0,2,1,3,0,0,2,1,3,4,0,3
41199,1,1,1,1,5,8,2,3,16,1,1,0,2,2,0,0,0,0,1,3,3,1,0,1,0,3,5,2,3
20619,1,2,2,2,5,6,20,3,6,0,1,0,1,2,0,0,0,0,0,3,3,1,0,4,0,1,6,0,0
45082,1,2,2,0,5,7,31,2,10,1,1,1,2,1,1,1,0,0,0,3,3,1,1,4,0,3,4,0,3
35557,1,1,1,1,5,8,26,0,19,1,1,1,2,2,1,1,0,0,0,3,3,1,1,2,0,3,4,2,3
46848,1,0,0,0,5,5,30,3,11,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,1,3,4,0,3
65167,2,2,2,2,4,3,27,2,13,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,1,3,4,2,3
28460,1,1,1,1,5,5,19,6,15,1,1,1,1,1,1,1,0,0,0,3,3,1,1,2,1,4,1,0,3
98193,1,2,2,0,5,7,19,3,7,0,1,1,1,1,1,1,0,0,0,3,3,1,1,3,0,3,5,0,0
78077,1,1,1,2,5,7,30,1,8,0,1,1,2,2,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
47250,1,2,2,0,5,4,6,5,0,0,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,3,5,2,0
72366,3,2,2,2,3,8,11,6,23,0,1,1,1,1,1,1,0,0,0,3,3,0,1,4,1,4,1,0,3
19606,4,1,1,2,5,6,25,1,22,0,1,1,2,2,1,1,0,0,0,3,3,1,1,2,0,3,4,1,3
37501,1,2,2,0,5,5,5,6,14,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,3,5,2,2
63568,2,1,1,2,5,7,30,1,18,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,0,1,5,0,3
53754,2,1,1,1,5,9,21,4,14,1,1,1,0,1,1,1,0,0,0,3,3,1,1,1,1,4,1,0,3
50861,6,2,2,2,5,9,19,2,15,1,1,1,2,1,1,1,0,0,0,3,3,1,1,3,0,3,6,0,2
62615,1,1,1,0,5,12,18,1,22,0,1,1,1,2,1,1,0,0,0,3,3,1,1,1,0,1,6,0,3
18240,1,2,2,0,3,11,28,2,0,0,1,1,1,2,1,1,0,0,0,3,3,0,1,3,1,4,1,0,0
77159,3,1,1,2,5,6,10,0,10,1,1,1,2,2,1,1,1,0,0,3,3,1,1,2,1,3,4,0,3
45030,1,1,1,0,5,4,19,4,1,0,1,1,2,2,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
65375,1,2,2,0,5,1,31,3,8,0,1,1,1,2,1,1,0,0,0,3,3,1,1,4,1,4,1,0,0
88117,2,2,2,2,5,5,5,6,16,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,3,6,3,3
24013,1,2,2,1,5,2,28,3,15,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,3,6,0,0
54886,1,0,0,0,5,11,17,5,19,1,1,1,0,1,1,1,0,0,0,3,3,1,1,1,0,3,4,0,3
98948,1,1,1,0,4,4,16,0,17,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,1,3,1,0,3
93127,1,2,2,0,5,6,24,0,15,1,1,1,0,2,1,1,0,0,0,3,3,1,1,4,0,3,6,0,3
70976,1,2,2,2,5,2,27,2,19,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,3,5,1,1
45579,2,1,1,2,1,3,19,1,19,1,1,1,2,1,1,1,0,0,0,3,3,0,1,2,1,4,1,0,3
81393,4,0,0,2,4,4,9,1,17,1,1,1,2,1,1,1,0,0,0,2,2,1,1,2,0,3,1,0,3
94127,1,0,0,0,5,4,25,3,21,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
35969,2,0,0,1,5,11,22,3,14,1,1,1,2,1,1,1,0,0,0,3,3,1,1,1,0,3,2,0,3
27964,1,2,2,2,5,6,25,1,16,1,1,1,0,2,1,1,0,0,0,3,3,1,1,4,0,2,6,0,1
62989,1,1,1,0,5,5,14,1,13,1,1,1,0,2,1,1,0,0,0,3,3,1,1,2,0,4,4,0,3
99328,1,1,1,0,5,5,22,2,16,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,1,3,4,0,3
75955,1,1,1,1,5,5,15,2,0,0,1,1,2,2,1,1,0,0,0,2,2,1,1,2,0,3,4,2,3
27172,1,0,0,1,5,7,9,1,21,1,1,1,1,2,1,1,0,0,0,2,2,1,1,2,0,2,4,0,3
77255,1,2,2,1,5,7,31,2,17,1,1,1,1,2,1,1,0,0,0,3,3,1,1,4,0,3,4,0,0
45910,1,1,2,2,5,6,19,1,19,1,1,1,2,2,1,1,0,0,0,3,3,1,1,1,0,3,4,2,3
73961,1,2,2,1,4,6,12,2,15,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,3,4,2,2
60779,1,2,2,1,5,7,18,2,11,1,1,1,2,2,1,1,0,0,0,2,2,1,1,3,0,2,2,0,0
66991,1,2,2,0,5,10,11,3,11,1,1,1,1,1,1,1,0,0,0,2,2,1,1,3,1,3,5,0,0
52472,1,1,1,0,5,8,3,4,13,1,1,1,2,1,1,1,0,0,0,3,3,1,1,1,1,4,1,0,3
36445,1,2,2,2,5,7,18,3,13,1,1,1,2,2,1,1,0,0,0,3,3,1,1,2,1,1,6,2,0
58584,1,2,1,0,5,7,24,2,16,1,1,1,2,2,1,1,0,0,0,2,2,1,1,2,0,3,4,2,3
95586,1,0,0,0,5,4,6,5,14,1,1,1,1,2,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
70473,2,2,2,2,5,6,17,0,20,1,1,1,1,1,1,1,0,0,0,3,3,1,1,4,1,4,1,0,0
17594,1,2,2,2,5,6,4,1,15,1,1,1,2,2,1,1,0,0,2,3,1,1,1,4,0,3,4,0,0
67778,1,1,1,0,5,1,9,2,9,0,1,1,1,2,1,1,0,0,0,3,3,1,1,2,1,3,5,0,3
81670,1,1,1,0,5,6,13,3,19,1,1,1,0,2,1,1,0,0,0,3,3,1,1,2,1,3,4,0,3
57807,1,0,0,0,5,7,2,1,7,0,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,1,2,2,3
22516,1,2,2,1,1,6,17,6,18,1,1,1,1,2,1,1,0,0,1,3,3,0,1,3,0,2,2,0,0
91831,1,2,2,0,5,9,12,2,19,1,1,1,1,2,1,1,0,0,0,3,3,1,1,3,1,4,1,0,0
69671,1,1,1,0,5,8,28,2,19,1,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,3,4,0,3
57661,1,1,1,0,5,12,12,2,17,1,1,1,1,1,1,1,0,0,0,2,2,1,1,1,1,3,5,0,3
30338,2,2,2,2,1,11,3,5,16,1,1,1,2,2,1,1,0,0,1,3,3,0,1,3,0,3,4,1,0
85439,1,1,1,2,5,10,30,1,7,0,1,1,1,1,1,1,0,0,1,3,3,1,1,1,0,3,2,0,3
88262,1,1,1,0,5,2,5,1,7,0,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
77134,1,0,0,2,5,4,16,1,15,1,1,1,2,2,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
32182,1,2,2,2,5,11,22,3,22,0,1,1,2,2,1,1,0,0,0,3,3,1,1,3,0,4,1,2,0
22742,2,2,2,2,5,4,1,6,12,1,1,1,1,1,1,1,0,0,0,2,2,1,1,3,1,3,1,0,2
18388,1,2,2,0,5,4,11,3,9,0,1,1,2,2,1,1,0,0,0,3,3,1,1,4,1,3,4,0,3
84521,1,1,1,0,3,6,4,1,21,1,1,1,2,1,1,1,0,0,0,3,3,0,1,2,1,3,4,0,3
33809,1,1,1,0,5,1,7,0,21,1,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
71602,1,2,2,1,5,5,4,5,19,1,1,1,1,2,1,1,0,0,0,3,3,1,1,4,1,3,5,0,2
28562,1,2,2,2,5,8,28,1,19,1,1,1,2,2,1,1,0,0,0,3,3,1,1,3,1,3,4,2,0
73634,1,1,1,0,4,6,7,4,23,0,1,1,1,1,1,1,0,0,0,3,3,1,1,2,0,3,1,0,3
67554,1,1,1,0,5,3,31,6,18,1,1,1,2,2,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
42575,1,2,2,0,5,5,8,2,11,1,1,1,1,2,1,1,0,0,0,3,3,1,1,4,0,3,5,0,0
40534,1,1,1,0,4,4,2,1,16,1,1,1,2,1,1,1,0,0,1,3,3,1,1,2,1,3,4,2,3
48977,1,2,2,1,5,4,5,3,8,0,1,1,1,2,1,1,0,0,1,3,2,1,1,3,1,3,1,0,0
20638,1,1,1,1,5,8,7,2,9,0,1,1,0,1,1,1,0,0,0,3,3,1,1,3,0,3,1,0,3
89156,1,2,2,0,5,1,21,0,19,1,1,1,0,1,1,1,0,0,0,3,3,1,1,4,1,4,1,0,2
70339,3,1,1,2,5,8,19,0,22,0,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,2,6,2,3
96023,3,2,2,2,1,5,20,0,18,1,1,1,1,0,1,1,0,0,1,3,3,0,1,4,0,3,2,0,0
54741,5,0,1,2,1,11,25,6,5,0,1,1,2,2,1,1,0,0,0,3,3,0,1,1,0,1,5,2,3
50355,3,1,1,2,2,12,27,3,18,1,1,1,1,1,1,1,0,0,0,3,3,0,1,1,1,3,2,0,3
21115,1,1,1,0,4,12,6,3,14,1,1,1,1,2,1,1,0,0,1,3,3,1,1,1,1,3,4,0,3
99335,1,2,2,0,4,2,6,2,12,1,1,1,1,2,1,1,0,0,0,3,3,1,1,4,0,3,5,0,0
35662,1,1,1,2,5,5,1,2,16,1,1,1,2,2,1,1,0,0,1,3,3,1,1,2,0,3,4,1,3
69791,1,1,1,1,5,12,4,1,11,1,1,1,2,2,1,1,0,0,0,3,3,1,1,1,0,2,4,2,3
20873,2,2,2,2,5,8,14,1,15,1,1,1,2,2,1,1,0,0,0,3,3,1,1,3,0,3,4,2,0
31730,1,0,0,0,5,6,24,0,18,1,1,1,2,1,1,1,0,0,0,3,3,1,1,2,1,3,4,2,3
43499,2,2,2,2,5,4,10,2,21,1,1,1,2,2,1,1,0,0,1,3,3,1,1,2,1,3,4,2,0
64566,2,2,2,1,4,8,15,3,11,1,1,1,0,1,1,1,0,0,0,3,3,1,1,2,0,3,5,0,3
71950,1,2,2,0,5,4,2,1,9,0,1,1,0,2,1,1,0,0,0,3,3,1,1,1,1,1,2,0,3
71445,1,2,2,2,5,4,7,6,13,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,0,2,2,0,2
82220,1,1,1,0,2,3,19,1,10,1,1,1,2,1,1,1,0,0,0,3,3,0,1,2,1,1,2,0,3
82178,1,1,1,0,5,8,11,6,21,1,1,1,2,1,1,1,0,0,0,3,3,1,1,2,0,3,4,0,3
87696,2,2,2,1,5,11,28,2,19,1,1,1,1,1,1,1,0,0,0,2,2,1,1,3,1,3,5,0,0
58040,1,1,1,0,0,5,8,1,17,1,1,1,2,2,1,1,0,0,1,3,3,0,1,1,1,3,4,0,3
33950,1,1,1,0,5,8,5,0,17,1,1,1,0,1,1,1,0,0,1,3,3,1,1,2,0,3,4,0,3
23841,2,2,2,2,5,3,18,0,14,1,1,1,2,2,1,1,0,0,0,3,3,1,1,4,1,3,4,2,0
17732,1,2,2,0,5,8,27,1,14,1,1,1,1,1,1,1,0,0,0,3,3,1,1,4,1,3,4,0,0
53573,1,1,2,2,4,1,22,1,3,0,1,1,1,2,1,1,0,0,1,2,2,1,1,2,1,3,6,0,3
21887,1,0,0,0,4,3,5,1,9,0,1,1,1,1,1,1,0,0,1,3,3,1,1,2,0,3,4,0,3
83777,1,0,0,0,5,4,4,3,16,1,1,1,2,2,1,1,0,0,0,3,3,1,1,2,1,3,5,2,3
14081,1,2,2,2,4,9,20,3,13,1,1,1,2,2,1,1,0,0,0,3,3,1,1,3,0,3,4,1,2
